sample_id,source_dataset,filename,relative_path,split,t1_path,t2_path,label_path,width,height,channels,mode,category,caption_count,sha256,valid,error_message,original_width,original_height,patch_size,patch_index,patch_x,patch_y,changed_pixel_count,changed_ratio,preprocessing_version,captions_joined
train_137,LEVIR-CD,train_137.png,raw/levir_cd/train/A/train_137.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_137.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_137.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_137.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,30519,0.029105186462402344,1.0.0,
train_138,LEVIR-CD,train_138.png,raw/levir_cd/train/A/train_138.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_138.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_138.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_138.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,193524,0.18455886840820312,1.0.0,
train_139,LEVIR-CD,train_139.png,raw/levir_cd/train/A/train_139.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_139.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_139.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_139.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,73889,0.0704660415649414,1.0.0,
train_14,LEVIR-CD,train_14.png,raw/levir_cd/train/A/train_14.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_14.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_14.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_14.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,6649,0.006340980529785156,1.0.0,
train_140,LEVIR-CD,train_140.png,raw/levir_cd/train/A/train_140.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_140.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_140.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_140.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,21086,0.020109176635742188,1.0.0,
train_141,LEVIR-CD,train_141.png,raw/levir_cd/train/A/train_141.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_141.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_141.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_141.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,78897,0.0752420425415039,1.0.0,
train_142,LEVIR-CD,train_142.png,raw/levir_cd/train/A/train_142.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_142.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_142.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_142.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,122300,0.11663436889648438,1.0.0,
train_143,LEVIR-CD,train_143.png,raw/levir_cd/train/A/train_143.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_143.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_143.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_143.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,163542,0.15596580505371094,1.0.0,
train_144,LEVIR-CD,train_144.png,raw/levir_cd/train/A/train_144.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_144.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_144.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_144.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,111246,0.10609245300292969,1.0.0,
train_145,LEVIR-CD,train_145.png,raw/levir_cd/train/A/train_145.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_145.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_145.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_145.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,101486,0.09678459167480469,1.0.0,
train_146,LEVIR-CD,train_146.png,raw/levir_cd/train/A/train_146.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_146.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_146.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_146.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,103433,0.09864139556884766,1.0.0,
train_147,LEVIR-CD,train_147.png,raw/levir_cd/train/A/train_147.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_147.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_147.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_147.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,223697,0.2133340835571289,1.0.0,
train_148,LEVIR-CD,train_148.png,raw/levir_cd/train/A/train_148.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_148.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_148.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_148.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,42950,0.04096031188964844,1.0.0,
train_149,LEVIR-CD,train_149.png,raw/levir_cd/train/A/train_149.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_149.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_149.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_149.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,164398,0.1567821502685547,1.0.0,
train_15,LEVIR-CD,train_15.png,raw/levir_cd/train/A/train_15.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_15.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_15.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_15.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,2342,0.0022335052490234375,1.0.0,
train_150,LEVIR-CD,train_150.png,raw/levir_cd/train/A/train_150.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_150.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_150.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_150.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,88982,0.08485984802246094,1.0.0,
train_151,LEVIR-CD,train_151.png,raw/levir_cd/train/A/train_151.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_151.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_151.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_151.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,171579,0.16363048553466797,1.0.0,
train_152,LEVIR-CD,train_152.png,raw/levir_cd/train/A/train_152.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_152.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_152.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_152.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,46024,0.04389190673828125,1.0.0,
train_153,LEVIR-CD,train_153.png,raw/levir_cd/train/A/train_153.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_153.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_153.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_153.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,78709,0.07506275177001953,1.0.0,
train_154,LEVIR-CD,train_154.png,raw/levir_cd/train/A/train_154.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_154.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_154.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_154.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,18249,0.017403602600097656,1.0.0,
train_155,LEVIR-CD,train_155.png,raw/levir_cd/train/A/train_155.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_155.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_155.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_155.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,37961,0.036202430725097656,1.0.0,
train_156,LEVIR-CD,train_156.png,raw/levir_cd/train/A/train_156.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_156.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_156.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_156.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,32772,0.031253814697265625,1.0.0,
train_157,LEVIR-CD,train_157.png,raw/levir_cd/train/A/train_157.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_157.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_157.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_157.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,92936,0.08863067626953125,1.0.0,
train_158,LEVIR-CD,train_158.png,raw/levir_cd/train/A/train_158.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_158.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_158.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_158.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,170686,0.1627788543701172,1.0.0,
train_159,LEVIR-CD,train_159.png,raw/levir_cd/train/A/train_159.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_159.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_159.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_159.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,114592,0.109283447265625,1.0.0,
train_16,LEVIR-CD,train_16.png,raw/levir_cd/train/A/train_16.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_16.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_16.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_16.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,8891,0.008479118347167969,1.0.0,
train_160,LEVIR-CD,train_160.png,raw/levir_cd/train/A/train_160.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_160.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_160.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_160.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,71894,0.06856346130371094,1.0.0,
train_161,LEVIR-CD,train_161.png,raw/levir_cd/train/A/train_161.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_161.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_161.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_161.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,86533,0.08252429962158203,1.0.0,
train_162,LEVIR-CD,train_162.png,raw/levir_cd/train/A/train_162.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_162.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_162.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_162.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,84226,0.08032417297363281,1.0.0,
train_163,LEVIR-CD,train_163.png,raw/levir_cd/train/A/train_163.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_163.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_163.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_163.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,825,0.0007867813110351562,1.0.0,
train_164,LEVIR-CD,train_164.png,raw/levir_cd/train/A/train_164.png,train,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/A/train_164.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/B/train_164.png,/Users/rahulmanchanda/Desktop/AI-Driven-Satellite-Image-Semantic-Search-and-Temporal-Change-Detection-System/data/raw/levir_cd/train/label/train_164.png,1024,1024,3,RGB,building_change,0,,True,,1024,1024,,,,,53937,0.051438331604003906,1.0.0,
